Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-20 04:00:00,206.84938410987283,207.64622592622175,204.2198167548668,206.04258728027344,42496600,0.0,0.0
2025-05-21 04:00:00,204.359243170771,206.2218487675542,199.9168759316908,201.2914123535156,59211800,0.0,0.0
2025-05-22 04:00:00,199.91690559460176,201.94883789272,198.9108868600604,200.5643310546875,46742400,0.0,0.0
2025-05-23 04:00:00,192.9046989896,196.91877297523905,192.6955373289648,194.49838256835935,78432900,0.0,0.0
2025-05-27 04:00:00,197.51641281084125,199.94677348688447,196.64984031499387,199.4188690185547,56288500,0.0,0.0
2025-05-28 04:00:00,199.79734764673603,201.92889064401075,199.1100718095576,199.6280212402344,45339700,0.0,0.0
2025-05-29 04:00:00,202.77554227533128,203.0046291598645,197.72556941325453,199.15988159179688,51396800,0.0,0.0
2025-05-30 04:00:00,198.5821728136608,201.1619498266407,196.002410999174,200.05633544921875,70819900,0.0,0.0
2025-06-02 04:00:00,199.488582384924,201.3312780971428,199.32921098525784,200.9029693603516,35423300,0.0,0.0
2025-06-03 04:00:00,200.55437033168948,202.96480586317463,200.16591202699755,202.4667816162109,46381600,0.0,0.0
2025-06-04 04:00:00,202.10819540070028,205.42503857555045,201.30139858491117,202.0185546875,43604000,0.0,0.0
2025-06-05 04:00:00,202.69585814733983,203.9409187010704,199.35908978394465,199.8372039794922,55126100,0.0,0.0
2025-06-06 04:00:00,202.19783403313104,204.8871617909174,201.2515910514923,203.11419677734372,46607700,0.0,0.0
2025-06-09 04:00:00,203.5823461143216,205.1859847584805,199.22961916524451,200.65396118164065,72862600,0.0,0.0
2025-06-10 04:00:00,199.80734330812555,203.54252533508333,199.77746306778943,201.86915588378903,54672600,0.0,0.0
2025-06-11 04:00:00,202.6958722895077,203.69192080198684,197.62598900862736,197.99452209472656,60989900,0.0,0.0
2025-06-12 04:00:00,198.29333609984755,198.890956077424,196.58013147350607,198.4128570556641,43904600,0.0,0.0
2025-06-13 04:00:00,198.94074360607505,199.57821397711425,194.92666975119656,195.6737060546875,51447300,0.0,0.0
2025-06-16 04:00:00,196.5203559282292,197.90486262143017,195.7832746273876,197.63592529296875,43020700,0.0,0.0
2025-06-17 04:00:00,196.42074594971083,197.60604600468164,194.4386193152405,194.86691284179688,38856200,0.0,0.0
2025-06-18 04:00:00,195.16573699325733,196.7893008408277,194.2991796996429,195.8032073974609,45394700,0.0,0.0
2025-06-20 04:00:00,197.45666110928437,200.9029804255433,196.0821093088201,200.20574951171875,96813500,0.0,0.0
2025-06-23 04:00:00,200.83325703321927,201.5006076815208,198.1738094532141,200.70376586914065,55814300,0.0,0.0
2025-06-24 04:00:00,201.78945874554145,202.63610603642124,199.4089034764897,199.50851440429688,54064000,0.0,0.0
2025-06-25 04:00:00,200.6539686022396,202.8651975026319,199.82724651799435,200.76353454589844,39525700,0.0,0.0
2025-06-26 04:00:00,200.634043073606,201.8392684520338,198.67184150130464,200.20574951171875,50799100,0.0,0.0
2025-06-27 04:00:00,201.09221242791352,202.41695863400852,199.20968154525065,200.2854156494141,73188600,0.0,0.0
2025-06-30 04:00:00,201.211736268348,206.57048164253425,198.4726031076903,204.3592529296875,91912800,0.0,0.0
2025-07-01 04:00:00,205.85332972802505,209.35942450018743,205.3254252695324,206.9987945556641,78788900,0.0,0.0
2025-07-02 04:00:00,208.08449026524104,212.49697770796604,207.31752868499885,211.6005401611328,67941800,0.0,0.0
2025-07-03 04:00:00,211.31166931275297,213.8017903991559,210.97301649264048,212.7061462402344,34955800,0.0,0.0
2025-07-07 04:00:00,211.83958469799765,215.37555986284275,207.9749269074613,209.1203765869141,50229000,0.0,0.0
2025-07-08 04:00:00,209.26978591644843,210.59451698338924,207.6262968509882,209.1801300048828,42848900,0.0,0.0
2025-07-09 04:00:00,208.7020406311003,210.49493096772343,206.4011710318064,210.30567932128903,48749400,0.0,0.0
2025-07-10 04:00:00,209.67816220166208,212.63642743345136,209.2000631819418,211.57066345214844,44443600,0.0,0.0
2025-07-11 04:00:00,209.73794232575935,211.29177557167307,209.03074119537857,210.3256072998047,39765800,0.0,0.0
2025-07-14 04:00:00,209.1004448233413,210.07658325197187,206.71988962428105,207.79562377929688,38840100,0.0,0.0
2025-07-15 04:00:00,208.393257343384,211.052704873644,208.0944397695192,208.28369140625,42296300,0.0,0.0
2025-07-16 04:00:00,209.46900551017632,211.5606982702429,207.81556132948492,209.32955932617188,47490500,0.0,0.0
2025-07-17 04:00:00,209.7379389650813,210.9630743588066,208.7618004967043,209.1901092529297,48068100,0.0,0.0
