Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-20 04:00:00,17.834999084472656,18.229999542236328,17.68000030517578,17.950000762939453,1109100,0.0,0.0
2025-05-21 04:00:00,17.959999084472656,18.13999938964844,16.979999542236328,17.06999969482422,1552000,0.0,0.0
2025-05-22 04:00:00,16.899999618530273,17.610000610351562,16.670000076293945,17.34000015258789,1319300,0.0,0.0
2025-05-23 04:00:00,17.139999389648438,17.290000915527344,16.510000228881836,16.959999084472656,2591600,0.0,0.0
2025-05-27 04:00:00,15.779999732971191,16.65999984741211,15.449999809265137,15.779999732971191,3536800,0.0,0.0
2025-05-28 04:00:00,16.0,16.899999618530273,15.925000190734863,16.649999618530273,2894400,0.0,0.0
2025-05-29 04:00:00,17.031999588012695,17.06999969482422,16.270000457763672,16.329999923706055,1382400,0.0,0.0
2025-05-30 04:00:00,16.170000076293945,16.360000610351562,15.880999565124512,16.219999313354492,1111700,0.0,0.0
2025-06-02 04:00:00,16.219999313354492,16.299999237060547,15.779999732971191,15.920000076293944,996500,0.0,0.0
2025-06-03 04:00:00,16.25,16.459999084472656,16.110000610351562,16.110000610351562,620500,0.0,0.0
2025-06-04 04:00:00,16.149999618530273,16.68000030517578,16.038000106811523,16.309999465942383,783000,0.0,0.0
2025-06-05 04:00:00,16.510000228881836,17.03499984741211,15.90999984741211,16.049999237060547,1147300,0.0,0.0
2025-06-06 04:00:00,16.0,16.34000015258789,15.85200023651123,16.260000228881836,931800,0.0,0.0
2025-06-09 04:00:00,16.760000228881836,17.469999313354492,16.739999771118164,17.030000686645508,2372300,0.0,0.0
2025-06-10 04:00:00,17.065000534057617,17.09000015258789,16.579999923706055,16.989999771118164,1023200,0.0,0.0
2025-06-11 04:00:00,16.959999084472656,17.3799991607666,16.81999969482422,17.290000915527344,1600500,0.0,0.0
2025-06-12 04:00:00,16.899999618530273,17.274999618530273,16.829999923706055,16.93000030517578,1115200,0.0,0.0
2025-06-13 04:00:00,16.399999618530273,16.84000015258789,16.350000381469727,16.649999618530273,1013000,0.0,0.0
2025-06-16 04:00:00,16.920000076293945,17.165000915527344,16.239999771118164,16.309999465942383,1653700,0.0,0.0
2025-06-17 04:00:00,16.351999282836914,16.56999969482422,16.049999237060547,16.290000915527344,825500,0.0,0.0
