Date,Close,High,Low,Open,Volume
2004-08-19,2.4904274940490723,2.5827575427166254,2.381716151343207,2.481989269010716,893181924
2004-08-20,2.688241481781006,2.7073534634239085,2.494398543747014,2.5070569447332045,456686856
2004-08-23,2.7152960300445557,2.816561117492243,2.706609044455478,2.7488032447043778,365122512
2004-08-24,2.602861166000366,2.769899708769402,2.570595863258309,2.760964436288738,304946748
2004-08-25,2.630908727645874,2.6805484792672347,2.5782907091593428,2.6050960568027666,183772044
2004-08-26,2.678313732147217,2.6793066453523533,2.5976494066105036,2.6048469041427613,141897960
2004-08-27,2.6346306800842285,2.6959361522189136,2.623214188488324,2.6830296996962115,124235640
2004-08-30,2.531877040863037,2.6182500824520303,2.531877040863037,2.613038175036775,103935960
2004-08-31,2.5408124923706055,2.5740707144998694,2.535600584103505,2.5390749531506676,98357544
2004-09-01,2.4881937503814697,2.555703797838491,2.473797811743779,2.549002166811375,182765052
2004-09-02,2.5194671154022217,2.540812505804215,2.455680177504286,2.4618849991390475,302373324
2004-09-03,2.4822375774383545,2.525175697497296,2.4651111829239207,2.5055678473926197,103048848
2004-09-07,2.5212039947509766,2.5316287544687497,2.472309114502313,2.5070568159551017,116950932
2004-09-08,2.5390748977661133,2.5571930237414633,2.494399000885352,2.500355771371838,99712188
2004-09-09,2.5393223762512207,2.549250325748256,2.5068092579472094,2.5447832805190433,81234684
2004-09-10,2.61427903175354,2.6448077437024495,2.514254670540662,2.521701165006276,173977848
2004-09-13,2.668138027191162,2.6907243793515754,2.642325357318963,2.6465443517937275,156882960
2004-09-14,2.767169237136841,2.7798276382549147,2.650515303228619,2.6668970695115513,216579204
2004-09-15,2.779827833175659,2.835176301050256,2.7351519408843443,2.7440872139282906,214261524
2004-09-16,2.8287224769592285,2.8741429911424348,2.771140373116624,2.788265819013118,185326488
2004-09-17,2.916088581085205,2.916088581085205,2.818298810940094,2.8398913029508077,189450360
2004-09-20,2.9625020027160645,3.018098283080329,2.8982182641109273,2.9026862551684216,212575212
2004-09-21,2.924776077270508,2.9888117711129074,2.916585665987041,2.9736709669300865,144575280
2004-09-22,2.938178062438965,2.9701964994573067,2.8992111244658285,2.913855116830282,151624224
2004-09-23,2.99873948097229,3.043663186871579,2.904422895722175,2.9495955984280493,170713116
2004-09-24,2.974167585372925,3.0801487149590505,2.97243004637683,3.0017177937147923,182469348
