Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-20 00:00:00-04:00,17.834999084472656,18.229999542236328,17.68000030517578,17.950000762939453,1109100,0.0,0.0
2025-05-21 00:00:00-04:00,17.959999084472656,18.139999389648438,16.979999542236328,17.06999969482422,1552000,0.0,0.0
2025-05-22 00:00:00-04:00,16.899999618530273,17.610000610351562,16.670000076293945,17.34000015258789,1319300,0.0,0.0
2025-05-23 00:00:00-04:00,17.139999389648438,17.290000915527344,16.510000228881836,16.959999084472656,2591600,0.0,0.0
2025-05-27 00:00:00-04:00,15.779999732971191,16.65999984741211,15.449999809265137,15.779999732971191,3536800,0.0,0.0
2025-05-28 00:00:00-04:00,16.0,16.899999618530273,15.925000190734863,16.649999618530273,2894400,0.0,0.0
2025-05-29 00:00:00-04:00,17.031999588012695,17.06999969482422,16.270000457763672,16.329999923706055,1382400,0.0,0.0
2025-05-30 00:00:00-04:00,16.170000076293945,16.360000610351562,15.880999565124512,16.219999313354492,1111700,0.0,0.0
2025-06-02 00:00:00-04:00,16.219999313354492,16.299999237060547,15.779999732971191,15.920000076293945,996500,0.0,0.0
2025-06-03 00:00:00-04:00,16.25,16.459999084472656,16.110000610351562,16.110000610351562,620500,0.0,0.0
2025-06-04 00:00:00-04:00,16.149999618530273,16.68000030517578,16.038000106811523,16.309999465942383,783000,0.0,0.0
2025-06-05 00:00:00-04:00,16.510000228881836,17.03499984741211,15.90999984741211,16.049999237060547,1147300,0.0,0.0
2025-06-06 00:00:00-04:00,16.0,16.34000015258789,15.85200023651123,16.260000228881836,931800,0.0,0.0
2025-06-09 00:00:00-04:00,16.760000228881836,17.469999313354492,16.739999771118164,17.030000686645508,2372300,0.0,0.0
2025-06-10 00:00:00-04:00,17.065000534057617,17.09000015258789,16.579999923706055,16.989999771118164,1023200,0.0,0.0
2025-06-11 00:00:00-04:00,16.959999084472656,17.3799991607666,16.81999969482422,17.290000915527344,1600500,0.0,0.0
2025-06-12 00:00:00-04:00,16.899999618530273,17.274999618530273,16.829999923706055,16.93000030517578,1115200,0.0,0.0
2025-06-13 00:00:00-04:00,16.399999618530273,16.84000015258789,16.350000381469727,16.649999618530273,1013000,0.0,0.0
2025-06-16 00:00:00-04:00,16.920000076293945,17.165000915527344,16.239999771118164,16.309999465942383,1653700,0.0,0.0
2025-06-17 00:00:00-04:00,16.351999282836914,16.56999969482422,16.049999237060547,16.290000915527344,825500,0.0,0.0
2025-06-18 00:00:00-04:00,16.184999465942383,17.06999969482422,15.975000381469727,16.65999984741211,1517400,0.0,0.0
2025-06-20 00:00:00-04:00,16.639999389648438,16.75,16.18000030517578,16.209999084472656,1409700,0.0,0.0
2025-06-23 00:00:00-04:00,16.200000762939453,16.25,15.380000114440918,15.550000190734863,1878100,0.0,0.0
2025-06-24 00:00:00-04:00,15.835000038146973,16.575000762939453,15.800000190734863,16.43000030517578,1298700,0.0,0.0
2025-06-25 00:00:00-04:00,16.790000915527344,17.31999969482422,16.492000579833984,16.959999084472656,2125900,0.0,0.0
2025-06-26 00:00:00-04:00,17.15999984741211,17.56999969482422,16.648000717163086,17.229999542236328,1504000,0.0,0.0
2025-06-27 00:00:00-04:00,17.309999465942383,17.350000381469727,16.579999923706055,16.989999771118164,1440000,0.0,0.0
2025-06-30 00:00:00-04:00,17.110000610351562,18.06999969482422,16.56999969482422,17.360000610351562,2989700,0.0,0.0
2025-07-01 00:00:00-04:00,17.389999389648438,17.389999389648438,16.7450008392334,16.84000015258789,1008100,0.0,0.0
2025-07-02 00:00:00-04:00,16.790000915527344,17.0,16.6200008392334,16.950000762939453,658300,0.0,0.0
2025-07-03 00:00:00-04:00,17.030000686645508,17.40999984741211,16.950000762939453,17.059999465942383,646700,0.0,0.0
2025-07-07 00:00:00-04:00,17.040000915527344,17.139999389648438,16.520000457763672,16.770000457763672,900500,0.0,0.0
2025-07-08 00:00:00-04:00,16.979999542236328,17.290000915527344,16.8700008392334,17.059999465942383,962800,0.0,0.0
2025-07-09 00:00:00-04:00,17.0,17.239999771118164,16.59000015258789,17.06999969482422,801800,0.0,0.0
2025-07-10 00:00:00-04:00,17.100000381469727,17.549999237060547,16.875,17.280000686645508,848800,0.0,0.0
2025-07-11 00:00:00-04:00,17.209999084472656,17.799999237060547,17.200000762939453,17.690000534057617,1089100,0.0,0.0
2025-07-14 00:00:00-04:00,17.80500030517578,17.959999084472656,17.43000030517578,17.68000030517578,1249600,0.0,0.0
2025-07-15 00:00:00-04:00,17.96500015258789,18.479999542236328,17.799999237060547,18.18000030517578,1512000,0.0,0.0
2025-07-16 00:00:00-04:00,18.100000381469727,18.56100082397461,17.670000076293945,18.420000076293945,1441800,0.0,0.0
2025-07-17 00:00:00-04:00,18.549999237060547,19.420000076293945,18.549999237060547,18.8799991607666,2768300,0.0,0.0
2025-07-18 00:00:00-04:00,19.059999465942383,19.298999786376953,18.764999389648438,18.780000686645508,1222000,0.0,0.0
2025-07-21 00:00:00-04:00,19.06999969482422,19.6200008392334,18.799999237060547,18.84000015258789,1645300,0.0,0.0
2025-07-22 00:00:00-04:00,18.6200008392334,20.05500030517578,18.360000610351562,19.84000015258789,1923300,0.0,0.0
2025-07-23 00:00:00-04:00,20.280000686645508,20.399999618530273,19.760000228881836,19.889999389648438,1585000,0.0,0.0
2025-07-24 00:00:00-04:00,19.719999313354492,20.280000686645508,19.559999465942383,19.899999618530273,1482800,0.0,0.0
2025-07-25 00:00:00-04:00,19.729999542236328,20.450000762939453,19.649999618530273,19.989999771118164,1323600,0.0,0.0
2025-07-28 00:00:00-04:00,20.06999969482422,20.329999923706055,18.940000534057617,18.950000762939453,1379300,0.0,0.0
2025-07-29 00:00:00-04:00,19.0,19.0,17.780000686645508,17.84000015258789,2024400,0.0,0.0
2025-07-30 00:00:00-04:00,17.639999389648438,17.976999282836914,17.34000015258789,17.469999313354492,850200,0.0,0.0
2025-07-31 00:00:00-04:00,17.385000228881836,17.690000534057617,17.170000076293945,17.5,717600,0.0,0.0
2025-08-01 00:00:00-04:00,17.0,17.010000228881836,16.6200008392334,16.899999618530273,1172000,0.0,0.0
2025-08-04 00:00:00-04:00,17.209999084472656,17.549999237060547,17.128000259399414,17.31999969482422,645000,0.0,0.0
2025-08-05 00:00:00-04:00,17.399999618530273,17.579999923706055,17.010000228881836,17.270000457763672,510100,0.0,0.0
2025-08-06 00:00:00-04:00,17.43000030517578,17.610000610351562,17.1200008392334,17.280000686645508,467400,0.0,0.0
2025-08-07 00:00:00-04:00,17.31999969482422,17.780000686645508,17.149999618530273,17.450000762939453,1053400,0.0,0.0
2025-08-08 00:00:00-04:00,17.43000030517578,17.969999313354492,17.260000228881836,17.889999389648438,686500,0.0,0.0
2025-08-11 00:00:00-04:00,17.850000381469727,18.089000701904297,17.530000686645508,17.65999984741211,724200,0.0,0.0
2025-08-12 00:00:00-04:00,17.65999984741211,17.8700008392334,17.43000030517578,17.829999923706055,745000,0.0,0.0
2025-08-13 00:00:00-04:00,18.139999389648438,18.43000030517578,17.809999465942383,17.989999771118164,806700,0.0,0.0
2025-08-14 00:00:00-04:00,17.489999771118164,17.799999237060547,17.40999984741211,17.700000762939453,628400,0.0,0.0
2025-08-15 00:00:00-04:00,17.719999313354492,18.040000915527344,17.618000030517578,17.889999389648438,759200,0.0,0.0
2025-08-18 00:00:00-04:00,18.049999237060547,18.229999542236328,17.514999389648438,17.790000915527344,1191100,0.0,0.0
2025-08-19 00:00:00-04:00,17.81999969482422,18.075000762939453,17.1200008392334,17.34000015258789,1358500,0.0,0.0
2025-08-20 00:00:00-04:00,17.25,17.360000610351562,16.75,17.260000228881836,1618500,0.0,0.0
2025-08-21 00:00:00-04:00,17.399999618530273,18.040000915527344,17.299999237060547,17.450000762939453,1241000,0.0,0.0
2025-08-22 00:00:00-04:00,18.09000015258789,18.850000381469727,18.03499984741211,18.510000228881836,3166300,0.0,0.0
2025-08-25 00:00:00-04:00,18.969999313354492,19.0,17.75,17.790000915527344,2405900,0.0,0.0
2025-08-26 00:00:00-04:00,15.880000114440918,16.979999542236328,15.800000190734863,16.450000762939453,7094900,0.0,0.0
2025-08-27 00:00:00-04:00,16.385000228881836,16.399999618530273,15.5649995803833,15.90999984741211,3081300,0.0,0.0
2025-08-28 00:00:00-04:00,16.158000946044922,16.239999771118164,15.710000038146973,16.149999618530273,1465900,0.0,0.0
2025-08-29 00:00:00-04:00,16.100000381469727,16.149999618530273,15.569999694824219,15.829999923706055,5007500,0.0,0.0
2025-09-02 00:00:00-04:00,15.604999542236328,15.8100004196167,15.329999923706055,15.579999923706055,1998900,0.0,0.0
2025-09-03 00:00:00-04:00,15.460000038146973,15.949999809265137,15.270000457763672,15.90999984741211,1166000,0.0,0.0
2025-09-04 00:00:00-04:00,15.6899995803833,16.25,15.4399995803833,16.100000381469727,1867400,0.0,0.0
2025-09-05 00:00:00-04:00,16.25,16.520000457763672,15.960000038146973,16.15999984741211,1242000,0.0,0.0
2025-09-08 00:00:00-04:00,16.170000076293945,16.38599967956543,15.699999809265137,16.309999465942383,1357500,0.0,0.0
2025-09-09 00:00:00-04:00,16.209999084472656,16.600000381469727,16.18000030517578,16.405000686645508,992500,0.0,0.0
2025-09-10 00:00:00-04:00,16.5,16.5,15.670000076293945,15.710000038146973,1511000,0.0,0.0
2025-09-11 00:00:00-04:00,15.75,16.350000381469727,15.75,16.18000030517578,851800,0.0,0.0
2025-09-12 00:00:00-04:00,16.149999618530273,17.049999237060547,16.06999969482422,16.530000686645508,1772800,0.0,0.0
2025-09-15 00:00:00-04:00,16.739999771118164,17.274999618530273,16.579999923706055,16.940000534057617,1522300,0.0,0.0
2025-09-16 00:00:00-04:00,16.934999465942383,17.1200008392334,16.719999313354492,16.8799991607666,1015800,0.0,0.0
2025-09-17 00:00:00-04:00,17.010000228881836,17.399999618530273,16.71500015258789,16.979999542236328,1190100,0.0,0.0
2025-09-18 00:00:00-04:00,16.8799991607666,17.09000015258789,16.760000228881836,17.030000686645508,822000,0.0,0.0
2025-09-19 00:00:00-04:00,16.96500015258789,18.079999923706055,16.860000610351562,17.950000762939453,2235500,0.0,0.0
2025-09-22 00:00:00-04:00,17.799999237060547,17.9060001373291,17.5,17.549999237060547,1504800,0.0,0.0
2025-09-23 00:00:00-04:00,17.399999618530273,17.80500030517578,17.100000381469727,17.389999389648438,1097000,0.0,0.0
2025-09-24 00:00:00-04:00,17.459999084472656,19.079999923706055,17.459999084472656,18.670000076293945,3696400,0.0,0.0
2025-09-25 00:00:00-04:00,18.389999389648438,19.139999389648438,18.200000762939453,18.59000015258789,1709600,0.0,0.0
2025-09-26 00:00:00-04:00,18.389999389648438,18.389999389648438,17.770000457763672,18.06999969482422,1135700,0.0,0.0
2025-09-29 00:00:00-04:00,18.43000030517578,18.65999984741211,18.11400032043457,18.549999237060547,821000,0.0,0.0
2025-09-30 00:00:00-04:00,18.6299991607666,19.059999465942383,18.459999084472656,18.56999969482422,841400,0.0,0.0
2025-10-01 00:00:00-04:00,18.530000686645508,18.934999465942383,18.530000686645508,18.850000381469727,879100,0.0,0.0
2025-10-02 00:00:00-04:00,19.510000228881836,20.200000762939453,18.969999313354492,19.2450008392334,2798100,0.0,0.0
2025-10-03 00:00:00-04:00,19.479999542236328,19.920000076293945,18.759000778198242,19.09000015258789,1496000,0.0,0.0
2025-10-06 00:00:00-04:00,19.100000381469727,19.742000579833984,18.860000610351562,19.440000534057617,917300,0.0,0.0
2025-10-07 00:00:00-04:00,19.600000381469727,19.614999771118164,18.360000610351562,18.469999313354492,1230300,0.0,0.0
2025-10-08 00:00:00-04:00,18.6200008392334,18.770000457763672,18.299999237060547,18.68000030517578,658800,0.0,0.0
2025-10-09 00:00:00-04:00,18.469999313354492,19.040000915527344,18.152999877929688,18.559999465942383,912100,0.0,0.0
2025-10-10 00:00:00-04:00,18.469999313354492,18.489999771118164,16.84000015258789,17.219999313354492,2745900,0.0,0.0
2025-10-13 00:00:00-04:00,17.899999618530273,18.600000381469727,17.889999389648438,18.040000915527344,1848300,0.0,0.0
2025-10-14 00:00:00-04:00,17.450000762939453,18.290000915527344,17.219999313354492,18.229999542236328,1076000,0.0,0.0
2025-10-15 00:00:00-04:00,18.43000030517578,18.860000610351562,18.058000564575195,18.219999313354492,833700,0.0,0.0
2025-10-16 00:00:00-04:00,18.31999969482422,18.329999923706055,17.731000900268555,17.940000534057617,937400,0.0,0.0
2025-10-17 00:00:00-04:00,17.43000030517578,17.59000015258789,17.040000915527344,17.290000915527344,1862000,0.0,0.0
2025-10-20 00:00:00-04:00,17.399999618530273,18.06999969482422,17.350000381469727,17.989999771118164,934800,0.0,0.0
2025-10-21 00:00:00-04:00,17.920000076293945,18.200000762939453,17.469999313354492,18.020000457763672,564100,0.0,0.0
2025-10-22 00:00:00-04:00,17.6200008392334,17.84000015258789,17.209999084472656,17.65999984741211,825400,0.0,0.0
2025-10-23 00:00:00-04:00,17.780000686645508,17.989999771118164,17.579999923706055,17.799999237060547,795500,0.0,0.0
2025-10-24 00:00:00-04:00,17.975000381469727,18.077999114990234,17.40999984741211,17.559999465942383,860000,0.0,0.0
