Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-20 00:00:00-04:00,5.369999885559082,5.460000038146973,5.304999828338623,5.409999847412109,5838300,0.0,0.0
2025-05-21 00:00:00-04:00,5.409999847412109,5.619999885559082,5.360000133514404,5.46999979019165,4411400,0.0,0.0
2025-05-22 00:00:00-04:00,5.440000057220459,5.494999885559082,5.34499979019165,5.440000057220459,6435300,0.0,0.0
2025-05-23 00:00:00-04:00,5.809999942779541,6.289999961853027,5.739999771118164,6.239999771118164,21185100,0.0,0.0
2025-05-27 00:00:00-04:00,6.550000190734863,6.599999904632568,6.230000019073486,6.340000152587891,14352600,0.0,0.0
2025-05-28 00:00:00-04:00,6.340000152587891,6.539999961853027,6.309999942779541,6.409999847412109,8130400,0.0,0.0
2025-05-29 00:00:00-04:00,6.429999828338623,6.465000152587891,6.139999866485596,6.199999809265137,7459200,0.0,0.0
2025-05-30 00:00:00-04:00,6.150000095367432,6.199999809265137,6.013999938964844,6.179999828338623,11988300,0.0,0.0
2025-06-02 00:00:00-04:00,6.210000038146973,6.260000228881836,5.980000019073486,6.019999980926514,6729500,0.0,0.0
2025-06-03 00:00:00-04:00,6.269999980926514,6.460000038146973,6.179999828338623,6.369999885559082,15782600,0.0,0.0
2025-06-04 00:00:00-04:00,6.400000095367432,6.449999809265137,6.269999980926514,6.400000095367432,9289800,0.0,0.0
2025-06-05 00:00:00-04:00,6.429999828338623,6.449999809265137,6.260000228881836,6.300000190734863,5661200,0.0,0.0
2025-06-06 00:00:00-04:00,6.289999961853027,6.420000076293945,6.199999809265137,6.400000095367432,6950400,0.0,0.0
2025-06-09 00:00:00-04:00,6.579999923706055,6.789999961853027,6.465000152587891,6.550000190734863,18092300,0.0,0.0
2025-06-10 00:00:00-04:00,6.599999904632568,6.618000030517578,6.260000228881836,6.360000133514404,8638200,0.0,0.0
2025-06-11 00:00:00-04:00,6.400000095367432,6.820000171661377,6.360000133514404,6.639999866485596,11906900,0.0,0.0
2025-06-12 00:00:00-04:00,6.610000133514404,6.735000133514404,6.610000133514404,6.690000057220459,7223400,0.0,0.0
2025-06-13 00:00:00-04:00,6.599999904632568,6.735000133514404,6.425000190734863,6.630000114440918,9206900,0.0,0.0
2025-06-16 00:00:00-04:00,6.880000114440918,7.25,6.855000019073486,6.989999771118164,15316100,0.0,0.0
2025-06-17 00:00:00-04:00,6.980000019073486,7.050000190734863,6.829999923706055,6.889999866485596,12749300,0.0,0.0
2025-06-18 00:00:00-04:00,6.900000095367432,6.940000057220459,6.75,6.840000152587891,10010900,0.0,0.0
2025-06-20 00:00:00-04:00,6.820000171661377,6.849999904632568,6.570000171661377,6.599999904632568,14016100,0.0,0.0
2025-06-23 00:00:00-04:00,6.559999942779541,6.829999923706055,6.53000020980835,6.679999828338623,9344200,0.0,0.0
2025-06-24 00:00:00-04:00,6.690000057220459,6.860000133514404,6.639999866485596,6.769999980926514,10028500,0.0,0.0
2025-06-25 00:00:00-04:00,6.775000095367432,6.800000190734863,6.599999904632568,6.659999847412109,10818500,0.0,0.0
2025-06-26 00:00:00-04:00,6.730000019073486,7.034999847412109,6.644999980926514,6.920000076293945,15045000,0.0,0.0
2025-06-27 00:00:00-04:00,6.920000076293945,6.960000038146973,6.710000038146973,6.800000190734863,9297800,0.0,0.0
2025-06-30 00:00:00-04:00,6.800000190734863,6.980000019073486,6.695000171661377,6.940000057220459,9878400,0.0,0.0
2025-07-01 00:00:00-04:00,6.949999809265137,6.989999771118164,6.65500020980835,6.730000019073486,3921600,0.0,0.0
